1467810369,0,"""@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"""
1933061338,1,"""@fkuu ...why wouldn't it be?  """
2014698468,0,"""why oh why do i wait  until 5am to sleep when i have to get up for work in a bit """
1686685332,1,"""@Dommie41 Hey mr. Philly...most of my followers are from philly baby!!!...I'm in A.C. though """
1986775281,0,"""So my cable box shows me all the Twilight stuff I don't care about, and goes nuts when Andy is on the screen """
1980327746,0,"""I had a great time at the Brickhouse last night!! Now it's back to work again today....   Good morning @jasondereksmith!!!!!"""
1688116330,1,"""@cryst_trueblue yeah lolz cant wait till the movie only 6 more days till it comes out """
2229646271,0,"""@ScaryKids cause I'm going to work  But I can tonight! """
2062897125,1,"""@hakerem Twitter.com, ever hear of it? """
2039643224,0,"""@selenagomez Wow sorry about the hack.  People who hack are jerks!"""
1833311105,1,"""@bartmillard I'm gonna have to disagree with you. I love my Seattle Mariners and I don't care how bad they can be. But I love them! """
2192688778,0,"""@titicuervo thanks though """
2007638887,1,"""@21O3 Amen to that!!! Keep it up fellas. And me too """
1881416154,1,"""@countroshculla @zeqox @fsiyavud @roshinroy  Guys, #Coktup sounds a bit like that, but its good to get attention. Playing on Minds """
1955815716,1,"""Nothing's better than a message in time. Not to early and not to late. """
2056081318,1,"""@Mariannebo thank you so much """
2015095935,1,"""had a long chat with denise jus now """
2065766213,0,"""Ok, been waiting for three hours now - maybe not meant to be """
1833813611,1,"""@MarcusChang Thank you! Great blog as well! """
2176989935,1,"""yay, seems like my rain mstand will arrive today... finally (!) At least UPS says, it will! """
1976258838,1,"""I'm going to play super NO-FRIEND-O for awhile....AKA Super Nintendo...LOL """
2217501902,0,"""@Supersham87  that's exactly what i got """
1999792964,0,"""Bedtime shortly. Still recovering from sevan days of shows. My bed doesn't feel like I belong in it """
2198817633,0,"""tonight's dinner: Tuscan Chicken Pizza and pasta salad. Tomorrow, can't chew food. """
1687276371,1,"""gettin ready for work!! """
1759311834,1,"""@Lisa_Marie93 that was quick! yay a new friend """
1999910862,0,"""at home and NOT ready for school to start tomorrow """
2174584404,1,"""COMMENTS now open on my second channel  http://www.youtube.com/user/ShaneDawsonTV2"""
2015762386,0,"""@OMGBubbles_x i did remember! i have just been busy and ohhh """
1998330888,1,"""Everything just seems to always work out for me. Optimism """
2052029218,1,"""It's my paddle night!! Alpha love """
2329057090,0,"""it was so nice and sunny this morning, and now the sky is like pitch black  i wanted to go swimming today!"""
2058854545,0,"""is back home as she doubts that Captain Kirk will make an appearance any time soon """
1969614016,1,"""@shefaly Morning shefaly..the sun's always blinding..its the level of shade that you have that makes it bearable/nice """
2205104596,0,"""@buchmamsell the article seems to be removed or wrong url """
2326739525,0,"""@DannielleJ_K ahahaha  ahh well, hope youz enjoying your meals nom nom x"""
2181890310,0,"""@ShannaOConnor Well now it is. It won't make up its mind. """
2296584862,0,"""ugh go away! get the fuck out of my life. ...please? """
1691824357,1,"""Nothing happened when i tweeted myself :| @Amberrrlynn i love you, too! And, now i'm texting you. """
2300592669,0,"""my eyes hurt """
2212939692,0,"""@bantamspectra Hey! I posted at least three times! and not just retweets.  Are you sure you're doing it right?"""
2048071503,1,"""Got Kelly listening to some 'Black Tide' today -I think she liked it  """
1970065487,1,"""great stuff. I just got an extra 10% off at Millets.co.uk using 'next10'  code (no quotes)   """
2178669740,1,"""doesn't want to go to work, but is optimistic because she has tuesday + wednesday off. """
2062159771,1,"""bedtime  and thinking about how I definitely want to hang out with Tony more ;) lol he's good eye candy HAHA"""
2016762577,1,"""i gots my spiderbites  and some nice sunburn (N)"""
1557001171,1,"""@halia share it with us, we'll help you decide """
1996255745,1,"""@Hurrigirl If it was a co-worker you liked, go for it! Might be nice to get out of the house, even for an hour. """
2221915658,0,"""Your heart is made of STEEL. """
1691381243,1,"""@LatinaLeader Aurelia: You're quite welcome   I hope you have a GREAT week. """
1974317976,0,"""I'm very cold! """
2258645913,0,"""@TiaMowry that is beautiful!  very happy for u!!"""
1993678199,0,"""eep! running late! no time to make the pink hair look pretty """
1970460123,1,"""all-nighter tonight """
2185165829,0,"""Being sick totally sucks. """
2000535021,1,"""going to bed goodnight """
2001130947,0,"""Bouchons A25 again, le big retard au bureau """
1551169111,0,"""sitting in an apartment in san francisco and wishing i was at home """
1974119678,1,"""going to Fox's graduation! """
2324824166,0,"""deliberating on whether to save up for a new camera, or for a laptop  but i want both!"""
1963996958,1,"""I bought a tee-shirt this evening. ALL YOU NEED IS ROCK """
1881395619,1,"""@hubmum just the thought of those needles makes me feel woozy, well done you! Get your flights booked for August  x"""
1827810547,0,"""@amynicola_ox Nope.    I think they really just don't send it to the US.  Oh well!  What's your interview for?"""
2184508837,0,"""@meridian_star Yeah, it seems that's about the ONLY way to avoid them """
1979476406,1,"""@lynne08_ haha! You'll also have your time, I mean, we'll alos have our times! lol! """
1965659663,1,"""@JEFFHARDYBRAND Welcome to twitter....I'm so excited you decided to join...  """
1759052206,0,"""Really itching to try the new Direct2D API.  Too much work to do before play """
2302271223,0,"""@Allieandra DON'T DO THAT can't you see i don't have much cake left??? """
2050839667,0,"""He's had a long,bad day, and is tired....my party is pooping... """
2186687281,0,"""@crazytales how mean  I hope u have a good bday though."""
2059649890,0,"""Just in and found a huuuge spider on my wall!! :S Dads in his bed so theres noone to kill it!!! """
2070974900,1,"""@SelenaJoey Good Luck Joey  -Alexx"""
2249861209,0,"""Ugh! I can't sleep and I have to wake up super early """
1963230542,0,""" i got yelled at 4 helping the cats by my neighbor"""
2226218299,0,"""Watching Cosito (dog) while he's having another seizure so he dosent fall or get hurt  poor boy."""
2059486253,0,"""@jennidi That stinks....saw one myself a few weeks back. White sheet and everything """
2067088775,1,"""@tomtravel2 Awesome! I look forward to your tweets! I looooove to travel """
2214921270,0,"""Too much shit going on... I need a fkn break """
2258158739,0,"""@stevebrewer That was pretty gruesome. """
1995508218,1,"""chatting, listening to music and phoning with my best friend """
1976501485,1,"""@ImaBADDiEE I got me a background already """
2184981062,0,"""@WeeLaura BTW, my brain isn't working. I am incapable of understanding wit, intelligent or pithy comments. And irony? beyond me 2nite... """
1957584944,1,"""Waiting for the Doctors to examine her and decide what to do. Por enquanto, s� escutando o cora��zinho """
2059999634,1,"""Eating dinner at 10th &amp; Mass with this girl  http://yfrog.com/5d3plj"""
2002610930,0,"""WOW&lt; Mr Tweet working for me, I have alot of new followers.........what a day. More blessings..Need to catch up, Big Surgery on Thursday. """
1680348998,1,"""they have a myspace as well....NKOTB is their top friend....imagine that. """
1881187593,0,"""Off to do some exercise! """
1990387726,1,"""nightt, going off to do some history. let's hope tomorrow, another new moon trailer magically appears! or better yet, the whole movie! """
2053016443,1,"""@Pink i just saw an add on rove and that the great Pink is on it hope you have fu """
2266064892,0,"""My 'best' friend bails on my birthday. w00t. """
1972824890,1,"""Have to find a new source for my summer mini skirts!, last batch all look the same, new summer, new style I say """
1980868667,1,"""@augustmajor ! my teeny tiny fwend ! """
2181100869,1,"""walkin to baileys house  im so glad i didnt go todayy!"""
2017265155,1,"""@missychristine http://twitpic.com/6j7of - aww very cute """
1985816482,0,"""So annoyed because someone gave my last pieces of good cheese to the dog! """
1994337230,1,"""@perryhewitt What is the Latin word meaning truth? Thank you Jesuits! """
2222885410,0,"""missing everyone already!!  &lt;3"""
1968678305,1,"""Hanging out with chevelle  staying in tonight.   http://twitpic.com/68ln3"""
2199406107,0,"""http://twitpic.com/7l01r - Pretty intense skies here in the SAV....hailstorms until 9:15 """
2193429273,1,"""I'm back.  ooh it was so cool again. """
2246233142,0,"""@Bree0879 Sucks doesnt it? I will just be paying a ton i think  ~*Cami*~"""
2047048459,0,"""@selenagomez oh sel I'm so sorry  please, don't think about the past, U don't deserve to suffer. U are amazing and you've our support &lt;3"""
1974851598,1,"""susan boyle is gutted. LIKE A FISHHHHH! """
2006459542,0,"""@xnuny yeeeah, a lot! """
2177554063,0,"""Blah it's a Monday again """
2046242115,1,"""@iheartreading thanks! time flies """
2189722535,0,"""@tynedaile I love you and your hatty hats too! So sorry I didnt get to see you before you went """
2248081032,0,"""passing out since i dont feel so good """
1980713548,0,"""beautiful day today!!! but sat indoors as i think ive got a bit too much sunburn than i can handle """
2264813082,0,"""i believed in something.. i got my hopes up. all this to be disapointed in the end. """
2189848817,1,"""@EmilyAM woo looking forward to seeing you there Emily  Sure just bring your brolly, free raincoats handed out if it rains ;)"""
2299614928,0,"""So sad I'm working on such a glorious day! """
