1467810369,0,"""@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"""
1963135231,0,"""@roxannakate I need to buy it for the iPhone. It's such a good app. Only works on WI-FI though """
2253657934,0,"""Should be used this one? """
2060188505,0,"""@annahhfreeman i'm crying already! Its ridiculous. I'm so sad. """
1974908917,1,"""@my_delirium how the fuck do you have so many dykes near you? im assuming its a normal bar? :L and suuure, fancy meeting me tomorrow? """
1992914081,0,"""@donjuan_  5 days till school for me more or less  oh well......"""
2177502754,1,"""Feeling strangely energetic and positive today. Wow. """
1469029203,0,"""@coren42 erf can't listen to it at work """
2048084883,0,"""Wad it do mah twitter fam?? Bummed cant attend da concert in ct satrring day 26 &amp;&amp; more..   Make me feel better.."""
1564524805,1,"""@einsteinboi - thanks! We feel so old """
2003205365,1,"""@youngmillionare thanks! """
2242623025,0,"""@bumblebums Oh, the poor sweeties! """
1469755860,0,"""had a dream where he was trying to tell his friends that he had just found out he had a child w/ someone, but they didn't care. """
1966766219,1,"""packed house this evening at downtown old chicagos  #let'sgolakers!  http://twitpic.com/6857t"""
1753627280,0,"""Woke up at 0530 after another night without much sleep. Looks like I won't make it back to hackday. """
1971017036,0,"""I tried home depot @dozi1 and they told me they dont """
1960217240,0,"""Told Verizon not to send anyone before 11. He showed up at 10. Gotta deal with this bullshit now, dunno how long I'll be offline. """
2262288485,0,"""@sergio_mg03 idkk what to do """
1971194485,1,"""@DollyOblong oo awesome  I'll have a look, I love it! """
1970952898,1,"""@anyabast Told you it was funny """
1932874238,1,"""@ponystark the name of the god of their religion is Suprianna. They typoed it Superman. """
1969001416,0,"""Devans annoying me. Since he doesn't like tlking """
1834940912,1,"""and please, don't fuck anybody's wife unless she's RELLY asking for it  """
1880592188,0,"""is going crazy at work!! 1 hour left!! and i'm SO BORED!! """
2264011427,0,"""I just broke my pen. Total FML moment right there ae """
1692093855,0,"""@CreationsByR yucky rain """
1469069970,1,"""@Tsarnick Hahahaha! The one with peace sign shirt is my twin """
2063978433,1,"""@OliverPhelps  hope it clears up for you, and have lots of fun """
2186101420,0,"""@amandapalmer If I wouldn't have to auction my own stuff on ebay for getting any money I surely would've bought some of your stuff. """
2325318998,0,"""Dang it. All the hotels I've been has really soft beds. It makes my back hurt """
2058846848,0,"""Don't be bummed!  we can make up for it."""
1694476551,0,"""I am sooo BORED (again) that's what i hate about vacation """
1984260079,1,"""@jonathanrknight Cool!!   happy flying!!! http://bit.ly/YrJpN"""
1823597732,1,"""well im off to bed... long and awesome week behind me and a long long day ahead..  gotta love it"""
2069008219,1,"""i found them! they wherent at stop and shop. so i decided to go to the kings in the next town. im buying 40$s worth """
1991908393,1,"""I'm in the mood for junkie food today..............McDonald's, here I go!!!  """
1965285228,0,"""lovely, my plans have been canceled for the night. another night home alone for me. un-yay """
2071990209,1,"""getting ready to hit the sack... 3:15 comes around pretty quick!  #fb"""
1956914318,1,"""@todex33 is a silly hubby right now. """
1880345036,1,"""@liverpoolweath Gaming day tomorrow then lol And then out for some fresh air on Sunday then. """
2054704788,0,"""Going out for a meal tonight!! Dont wanna go.         I will take my ipod and phone to entertain myself."""
1981581984,1,"""@datgirlcomedy it was packed, kitchen busy/bar busy...i was busy, @aamin1 was filming the whole thing...it was a success """
2206556845,0,"""I'm def having seperation anxiety """
1991339564,0,"""I closed one option and had another one closed for me! """
2192259337,0,"""Sebastian is sick. """
2059744947,0,"""(sad)...my mom said we might move next summer!   *tearz*"""
1678872906,0,"""So BAD! Getting out of the car during the shoot-Joels camera strap got caught on my leg &amp; I dropped his camera on the ground  it's ok tho"""
1554169282,0,"""Stupid food """
2058761483,1,"""today got new jeans, shirt, sunglasses (I know its raining) and mum and ian came back down to see us all, isla sees grand parents again """
2300967805,0,"""Laying on the boat having a blast gotta go home tomorrow """
2013535513,0,"""Math children's book. Ack. I want this week to be over, but don't. Last week for seniors! """
2263881034,0,"""@vipvirtualsols Probably good that I missed it hten... """
2053804273,1,"""I really love being home """
